28-13-28:[2.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
208-30-18:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.85, 0.0]
28-13-29:[1.5750000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
28-13-22:[0.0, 0.0, 0.0, 1.5, 0.0, 0.0, 1.5, 1.5, 0.0]
28-13-23:[0.0, 0.0, 0.0, 1.5750000000000002, 0.0, 0.0, 0.0, 0.0, 1.5]
28-13-25:[0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 1.2294906250000004, 0.0]
28-13-20:[4.4281165625, 0.0, 0.0, 1.5750000000000002, 1.5, 0.0, 0.0, 1.5, 0.5750000000000001]
16-66-36:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
28-13-21:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5750000000000002]
208-30-20:[0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
108-34-7:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0]
108-34-3:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]
10-40-0:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
28-13-15:[3.1393125000000004, -1.261875, 1.5, 0.0, 0.0, 0.9312499999999999, 4.7625, 0.0, 0.0]
28-13-16:[0.0, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
28-13-17:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5750000000000002, 0.0]
28-13-18:[0.0, 0.0, 1.57875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
28-13-12:[1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
28-13-13:[8.357147776832825, 0.0, 1.6498125000000003, 0.0, 0.0, 1.8855852729033744, 0.0, 16.284884145017127, 4.08533125]
28-13-14:[4.271625, 0.0, 1.7381250000000001, 0.0, 0.0, 1.5, 0.0, 1.6537500000000003, 1.5750000000000002]
195-42-22:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.1325]
27-47-1:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.0]
28-13-10:[0.0, 0.94116875, 0.0, 0.0, 0.0, 0.0, 4.2787500000000005, 0.0, 0.0]
27-47-6:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
168-50-4:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
27-47-7:[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
168-50-5:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
168-50-6:[0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
168-50-7:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9925, 0.0, 0.0]
27-47-4:[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0]
168-50-2:[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.632125]
168-50-3:[0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
10-40-9:[0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
25-8-34:[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
